geometry,n_configurations,baseline,scenario,icc,beta,method,planned_repetitions,estimated_repetitions,estimability_rate,positive_support_count_a05,positive_support_rate_a05,positive_support_wilson_low_a05,positive_support_wilson_high_a05,positive_support_count_a001,positive_support_rate_a001,positive_support_wilson_low_a001,positive_support_wilson_high_a001
image_like,24,B3_validation,interaction_proxy_null,0.3,0.0,observable_oracle,500,500,1.0,13,0.026,0.015256383923327248,0.04397149083422428,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,24,B3_validation,interaction_proxy_null,0.3,0.0,learned_raw_d2,500,500,1.0,83,0.166,0.13595774323101012,0.2011353161973068,5,0.01,0.004278753896590496,0.023193099755730702
image_like,24,B3_validation,interaction_proxy_null,0.3,0.0,learned_rank_d2,500,500,1.0,77,0.154,0.1250106802783401,0.18826536332105404,2,0.004,0.0010976305226827934,0.014465715215177033
image_like,24,B3_validation,interaction_proxy_null,0.8,0.0,latent_ceiling,500,500,1.0,6,0.012,0.005510995174027703,0.025930361116447292,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,24,B3_validation,interaction_proxy_null,0.8,0.0,observable_oracle,500,500,1.0,9,0.018,0.009498193296197078,0.033851670908739286,1,0.002,0.00035313639455927456,0.011240706705146758
image_like,24,B3_validation,interaction_proxy_null,0.8,0.0,learned_raw_d2,500,500,1.0,67,0.134,0.10691500187152081,0.16666601534633546,5,0.01,0.004278753896590496,0.023193099755730702
image_like,24,B3_validation,interaction_proxy_null,0.8,0.0,learned_rank_d2,500,500,1.0,71,0.142,0.114129360445696,0.1753296673247754,7,0.014,0.00679778979084349,0.02861306913778529
image_like,24,B3_validation,nonlinear_proxy_null,0.3,0.0,latent_ceiling,500,500,1.0,8,0.016,0.008129253033388314,0.03125110853339426,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,24,B3_validation,nonlinear_proxy_null,0.3,0.0,observable_oracle,500,500,1.0,9,0.018,0.009498193296197078,0.033851670908739286,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,24,B3_validation,nonlinear_proxy_null,0.3,0.0,learned_raw_d2,500,500,1.0,64,0.128,0.10152682399523652,0.16014568530815834,1,0.002,0.00035313639455927456,0.011240706705146758
image_like,24,B3_validation,nonlinear_proxy_null,0.3,0.0,learned_rank_d2,500,500,1.0,69,0.138,0.1105180088988837,0.17100201359528017,1,0.002,0.00035313639455927456,0.011240706705146758
image_like,24,B3_validation,nonlinear_proxy_null,0.8,0.0,latent_ceiling,500,500,1.0,12,0.024,0.013781314655496986,0.041477057463900756,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,24,B3_validation,nonlinear_proxy_null,0.8,0.0,observable_oracle,500,500,1.0,8,0.016,0.008129253033388314,0.03125110853339426,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,24,B3_validation,nonlinear_proxy_null,0.8,0.0,learned_raw_d2,500,500,1.0,67,0.134,0.10691500187152081,0.16666601534633546,7,0.014,0.00679778979084349,0.02861306913778529
image_like,24,B3_validation,nonlinear_proxy_null,0.8,0.0,learned_rank_d2,500,500,1.0,72,0.144,0.11593807411034973,0.17749045629827542,7,0.014,0.00679778979084349,0.02861306913778529
image_like,24,B3_validation,shared_signal,0.3,0.25,latent_ceiling,500,500,1.0,152,0.304,0.26530206305726467,0.34568667840366385,1,0.002,0.00035313639455927456,0.011240706705146758
image_like,24,B3_validation,shared_signal,0.3,0.25,observable_oracle,500,500,1.0,70,0.14,0.11232266018786358,0.17316686494445405,1,0.002,0.00035313639455927456,0.011240706705146758
image_like,24,B3_validation,shared_signal,0.3,0.25,learned_raw_d2,500,500,1.0,134,0.268,0.23105397343634806,0.30848372053781226,6,0.012,0.005510995174027703,0.025930361116447292
image_like,24,B3_validation,shared_signal,0.3,0.25,learned_rank_d2,500,500,1.0,131,0.262,0.22537626941723765,0.30225291664246134,7,0.014,0.00679778979084349,0.02861306913778529
image_like,24,B3_validation,shared_signal,0.3,0.5,latent_ceiling,500,500,1.0,380,0.76,0.7206732029933738,0.7953621399666191,35,0.07,0.0507597429450181,0.09579718985191686
image_like,24,B3_validation,shared_signal,0.3,0.5,observable_oracle,500,500,1.0,202,0.404,0.36187922469306827,0.44758464867554987,8,0.016,0.008129253033388314,0.03125110853339426
image_like,24,B3_validation,shared_signal,0.3,0.5,learned_raw_d2,500,500,1.0,212,0.424,0.381424117793864,0.46773478195629203,29,0.058,0.0406837291117572,0.08205618785625499
image_like,24,B3_validation,shared_signal,0.3,0.5,learned_rank_d2,500,500,1.0,183,0.366,0.32494760488221347,0.40909571836148256,23,0.046,0.030845108370816204,0.06807779276827323
image_like,24,B3_validation,shared_signal,0.8,0.25,latent_ceiling,500,500,1.0,143,0.286,0.24814005321609287,0.3271231645014515,2,0.004,0.0010976305226827934,0.014465715215177033
image_like,24,B3_validation,shared_signal,0.8,0.25,observable_oracle,500,500,1.0,131,0.262,0.22537626941723765,0.30225291664246134,6,0.012,0.005510995174027703,0.025930361116447292
image_like,24,B3_validation,shared_signal,0.8,0.25,learned_raw_d2,500,500,1.0,162,0.324,0.2844552822318157,0.3662284856106508,20,0.04,0.026040797389777257,0.060973595834850805
image_like,24,B3_validation,shared_signal,0.8,0.25,learned_rank_d2,500,500,1.0,138,0.276,0.23863813294339814,0.31677757158337744,21,0.042,0.027632310108451703,0.06335158575433016
image_like,24,B3_validation,shared_signal,0.8,0.5,latent_ceiling,500,500,1.0,387,0.774,0.7353316422926235,0.8084902191344461,24,0.048,0.03246520694135317,0.07042719683589006
image_like,24,B3_validation,shared_signal,0.8,0.5,observable_oracle,500,500,1.0,358,0.716,0.674944056876268,0.7537622280443413,20,0.04,0.026040797389777257,0.060973595834850805
image_like,24,B3_validation,shared_signal,0.8,0.5,learned_raw_d2,500,500,1.0,298,0.596,0.5524153513244502,0.6381207753069317,48,0.096,0.07317350466541904,0.12498696242751521
image_like,24,B3_validation,shared_signal,0.8,0.5,learned_rank_d2,500,500,1.0,269,0.538,0.494176845283715,0.581243704841207,48,0.096,0.07317350466541904,0.12498696242751521
image_like,48,B1_design,additive_proxy_null,0.3,0.0,latent_ceiling,500,500,1.0,12,0.024,0.013781314655496986,0.041477057463900756,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B1_design,additive_proxy_null,0.3,0.0,observable_oracle,500,500,1.0,10,0.02,0.010899183596210813,0.036420183246879345,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B1_design,additive_proxy_null,0.3,0.0,learned_raw_d2,500,500,1.0,71,0.142,0.114129360445696,0.1753296673247754,7,0.014,0.00679778979084349,0.02861306913778529
image_like,48,B1_design,additive_proxy_null,0.3,0.0,learned_rank_d2,500,500,1.0,67,0.134,0.10691500187152081,0.16666601534633546,5,0.01,0.004278753896590496,0.023193099755730702
image_like,48,B1_design,additive_proxy_null,0.8,0.0,latent_ceiling,500,500,1.0,15,0.03,0.018263213197913384,0.04890366683594573,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B1_design,additive_proxy_null,0.8,0.0,observable_oracle,500,500,1.0,9,0.018,0.009498193296197078,0.033851670908739286,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B1_design,additive_proxy_null,0.8,0.0,learned_raw_d2,500,500,1.0,44,0.088,0.06620598447492893,0.11607647206539012,9,0.018,0.009498193296197078,0.033851670908739286
image_like,48,B1_design,additive_proxy_null,0.8,0.0,learned_rank_d2,500,500,1.0,50,0.1,0.07667756273730172,0.1294219096319401,9,0.018,0.009498193296197078,0.033851670908739286
image_like,48,B1_design,heteroskedastic_proxy_null,0.3,0.0,latent_ceiling,500,500,1.0,12,0.024,0.013781314655496986,0.041477057463900756,1,0.002,0.00035313639455927456,0.011240706705146758
image_like,48,B1_design,heteroskedastic_proxy_null,0.3,0.0,observable_oracle,500,500,1.0,13,0.026,0.015256383923327248,0.04397149083422428,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B1_design,heteroskedastic_proxy_null,0.3,0.0,learned_raw_d2,500,500,1.0,70,0.14,0.11232266018786358,0.17316686494445405,9,0.018,0.009498193296197078,0.033851670908739286
image_like,48,B1_design,heteroskedastic_proxy_null,0.3,0.0,learned_rank_d2,500,500,1.0,76,0.152,0.12319239267380164,0.18611414828743875,6,0.012,0.005510995174027703,0.025930361116447292
image_like,48,B1_design,heteroskedastic_proxy_null,0.8,0.0,latent_ceiling,500,500,1.0,14,0.028,0.01675097472075645,0.04644640267494888,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B1_design,heteroskedastic_proxy_null,0.8,0.0,observable_oracle,500,500,1.0,11,0.022,0.012328008269927582,0.03896086121131637,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B1_design,heteroskedastic_proxy_null,0.8,0.0,learned_raw_d2,500,500,1.0,60,0.12,0.09437490012636912,0.1514195986244106,7,0.014,0.00679778979084349,0.02861306913778529
image_like,48,B1_design,heteroskedastic_proxy_null,0.8,0.0,learned_rank_d2,500,500,1.0,60,0.12,0.09437490012636912,0.1514195986244106,10,0.02,0.010899183596210813,0.036420183246879345
image_like,48,B1_design,independent_null,0.3,0.0,latent_ceiling,500,500,1.0,12,0.024,0.013781314655496986,0.041477057463900756,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B1_design,independent_null,0.3,0.0,observable_oracle,500,500,1.0,12,0.024,0.013781314655496986,0.041477057463900756,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B1_design,independent_null,0.3,0.0,learned_raw_d2,500,500,1.0,61,0.122,0.0961592783150937,0.15360472307383977,7,0.014,0.00679778979084349,0.02861306913778529
image_like,48,B1_design,independent_null,0.3,0.0,learned_rank_d2,500,500,1.0,55,0.11,0.0854914151566031,0.14045557040340767,5,0.01,0.004278753896590496,0.023193099755730702
image_like,48,B1_design,independent_null,0.8,0.0,latent_ceiling,500,500,1.0,3,0.006,0.0020425962719602363,0.01749025210405338,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B1_design,independent_null,0.8,0.0,observable_oracle,500,500,1.0,8,0.016,0.008129253033388314,0.03125110853339426,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B1_design,independent_null,0.8,0.0,learned_raw_d2,500,500,1.0,55,0.11,0.0854914151566031,0.14045557040340767,4,0.008,0.00311531518006224,0.020387035834105168
image_like,48,B1_design,independent_null,0.8,0.0,learned_rank_d2,500,500,1.0,48,0.096,0.07317350466541904,0.12498696242751521,4,0.008,0.00311531518006224,0.020387035834105168
image_like,48,B1_design,interaction_proxy_null,0.3,0.0,latent_ceiling,500,500,1.0,8,0.016,0.008129253033388314,0.03125110853339426,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B1_design,interaction_proxy_null,0.3,0.0,observable_oracle,500,500,1.0,9,0.018,0.009498193296197078,0.033851670908739286,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B1_design,interaction_proxy_null,0.3,0.0,learned_raw_d2,500,500,1.0,51,0.102,0.07843435210316954,0.13163462290422606,2,0.004,0.0010976305226827934,0.014465715215177033
image_like,48,B1_design,interaction_proxy_null,0.3,0.0,learned_rank_d2,500,500,1.0,69,0.138,0.1105180088988837,0.17100201359528017,8,0.016,0.008129253033388314,0.03125110853339426
image_like,48,B1_design,interaction_proxy_null,0.8,0.0,latent_ceiling,500,500,1.0,17,0.034,0.02133451980853219,0.053771365501634506,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B1_design,interaction_proxy_null,0.8,0.0,observable_oracle,500,500,1.0,18,0.036,0.02289106098029272,0.056184326968027755,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B1_design,interaction_proxy_null,0.8,0.0,learned_raw_d2,500,500,1.0,55,0.11,0.0854914151566031,0.14045557040340767,4,0.008,0.00311531518006224,0.020387035834105168
image_like,48,B1_design,interaction_proxy_null,0.8,0.0,learned_rank_d2,500,500,1.0,65,0.13,0.10332065036463456,0.16232136157691412,5,0.01,0.004278753896590496,0.023193099755730702
image_like,48,B1_design,nonlinear_proxy_null,0.3,0.0,latent_ceiling,500,500,1.0,15,0.03,0.018263213197913384,0.04890366683594573,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B1_design,nonlinear_proxy_null,0.3,0.0,observable_oracle,500,500,1.0,17,0.034,0.02133451980853219,0.053771365501634506,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B1_design,nonlinear_proxy_null,0.3,0.0,learned_raw_d2,500,500,1.0,62,0.124,0.09794609113930344,0.15578741288778383,6,0.012,0.005510995174027703,0.025930361116447292
image_like,48,B1_design,nonlinear_proxy_null,0.3,0.0,learned_rank_d2,500,500,1.0,62,0.124,0.09794609113930344,0.15578741288778383,4,0.008,0.00311531518006224,0.020387035834105168
image_like,48,B1_design,nonlinear_proxy_null,0.8,0.0,latent_ceiling,500,500,1.0,6,0.012,0.005510995174027703,0.025930361116447292,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B1_design,nonlinear_proxy_null,0.8,0.0,observable_oracle,500,500,1.0,8,0.016,0.008129253033388314,0.03125110853339426,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B1_design,nonlinear_proxy_null,0.8,0.0,learned_raw_d2,500,500,1.0,59,0.118,0.09259300825150649,0.14923198786111944,5,0.01,0.004278753896590496,0.023193099755730702
image_like,48,B1_design,nonlinear_proxy_null,0.8,0.0,learned_rank_d2,500,500,1.0,52,0.104,0.08019420676989107,0.1338442708756583,6,0.012,0.005510995174027703,0.025930361116447292
image_like,48,B1_design,shared_signal,0.3,0.25,latent_ceiling,500,500,1.0,277,0.554,0.5101829628154826,0.5969936084146699,20,0.04,0.026040797389777257,0.060973595834850805
image_like,48,B1_design,shared_signal,0.3,0.25,observable_oracle,500,500,1.0,140,0.28,0.2424360430412755,0.3209186667618076,7,0.014,0.00679778979084349,0.02861306913778529
image_like,48,B1_design,shared_signal,0.3,0.25,learned_raw_d2,500,500,1.0,176,0.352,0.31141084189074275,0.3948459628858768,32,0.064,0.04569601604478943,0.08895240883768415
image_like,48,B1_design,shared_signal,0.3,0.25,learned_rank_d2,500,500,1.0,169,0.338,0.29791302434501227,0.3805572619645308,31,0.062,0.044019209142681565,0.08665971310163822
image_like,48,B1_design,shared_signal,0.3,0.5,latent_ceiling,500,500,1.0,487,0.974,0.9560285091657758,0.9847436160766728,232,0.464,0.42072818700752684,0.5078207655057051
image_like,48,B1_design,shared_signal,0.3,0.5,observable_oracle,500,500,1.0,360,0.72,0.6790813332381924,0.7575639569587245,54,0.108,0.08372280963705037,0.13825467328480662
image_like,48,B1_design,shared_signal,0.3,0.5,learned_raw_d2,500,500,1.0,347,0.694,0.652255219632054,0.7327865362688636,101,0.202,0.16914122067557874,0.23940288623950645
image_like,48,B1_design,shared_signal,0.3,0.5,learned_rank_d2,500,500,1.0,327,0.654,0.6112729349259212,0.6943787682119209,99,0.198,0.1654311225691935,0.2351739790695841
image_like,48,B1_design,shared_signal,0.8,0.25,latent_ceiling,500,500,1.0,292,0.584,0.5403165775956056,0.6264025332068537,32,0.064,0.04569601604478943,0.08895240883768415
image_like,48,B1_design,shared_signal,0.8,0.25,observable_oracle,500,500,1.0,260,0.52,0.47622345295527013,0.5634715734262677,31,0.062,0.044019209142681565,0.08665971310163822
image_like,48,B1_design,shared_signal,0.8,0.25,learned_raw_d2,500,500,1.0,264,0.528,0.48419577166421596,0.5713772652699372,71,0.142,0.114129360445696,0.1753296673247754
image_like,48,B1_design,shared_signal,0.8,0.25,learned_rank_d2,500,500,1.0,260,0.52,0.47622345295527013,0.5634715734262677,78,0.156,0.126830791403845,0.19041475483370296
image_like,48,B1_design,shared_signal,0.8,0.5,latent_ceiling,500,500,1.0,485,0.97,0.9510963331640543,0.9817367868020865,227,0.454,0.4108757266738578,0.49782571264860515
image_like,48,B1_design,shared_signal,0.8,0.5,observable_oracle,500,500,1.0,474,0.948,0.9248988560621544,0.9642697348842947,185,0.37,0.32882226377423945,0.4131600647457642
image_like,48,B1_design,shared_signal,0.8,0.5,learned_raw_d2,500,500,1.0,429,0.858,0.8246703326752246,0.885870639554304,234,0.468,0.4246740659219794,0.5118138918675601
image_like,48,B1_design,shared_signal,0.8,0.5,learned_rank_d2,500,500,1.0,423,0.846,0.811734636678946,0.8749893197216598,211,0.422,0.37946637498097113,0.4657230221310311
image_like,48,B2_training_state,additive_proxy_null,0.3,0.0,latent_ceiling,500,500,1.0,13,0.026,0.015256383923327248,0.04397149083422428,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B2_training_state,additive_proxy_null,0.3,0.0,observable_oracle,500,500,1.0,9,0.018,0.009498193296197078,0.033851670908739286,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B2_training_state,additive_proxy_null,0.3,0.0,learned_raw_d2,500,500,1.0,66,0.132,0.10511672384831994,0.1644947907313825,10,0.02,0.010899183596210813,0.036420183246879345
image_like,48,B2_training_state,additive_proxy_null,0.3,0.0,learned_rank_d2,500,500,1.0,63,0.126,0.09973528894537706,0.15796771771986404,7,0.014,0.00679778979084349,0.02861306913778529
image_like,48,B2_training_state,additive_proxy_null,0.8,0.0,latent_ceiling,500,500,1.0,13,0.026,0.015256383923327248,0.04397149083422428,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B2_training_state,additive_proxy_null,0.8,0.0,observable_oracle,500,500,1.0,10,0.02,0.010899183596210813,0.036420183246879345,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B2_training_state,additive_proxy_null,0.8,0.0,learned_raw_d2,500,500,1.0,68,0.136,0.10871544340723721,0.16883507644877283,9,0.018,0.009498193296197078,0.033851670908739286
image_like,48,B2_training_state,additive_proxy_null,0.8,0.0,learned_rank_d2,500,500,1.0,64,0.128,0.10152682399523652,0.16014568530815834,8,0.016,0.008129253033388314,0.03125110853339426
image_like,48,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,latent_ceiling,500,500,1.0,16,0.032,0.019791513626571118,0.051344869045441784,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,observable_oracle,500,500,1.0,14,0.028,0.01675097472075645,0.04644640267494888,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,learned_raw_d2,500,500,1.0,53,0.106,0.08195705027297034,0.13605093001073285,6,0.012,0.005510995174027703,0.025930361116447292
image_like,48,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,learned_rank_d2,500,500,1.0,65,0.13,0.10332065036463456,0.16232136157691412,2,0.004,0.0010976305226827934,0.014465715215177033
image_like,48,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,latent_ceiling,500,500,1.0,14,0.028,0.01675097472075645,0.04644640267494888,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,observable_oracle,500,500,1.0,12,0.024,0.013781314655496986,0.041477057463900756,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,learned_raw_d2,500,500,1.0,53,0.106,0.08195705027297034,0.13605093001073285,7,0.014,0.00679778979084349,0.02861306913778529
image_like,48,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,learned_rank_d2,500,500,1.0,54,0.108,0.08372280963705037,0.13825467328480662,5,0.01,0.004278753896590496,0.023193099755730702
image_like,48,B2_training_state,independent_null,0.3,0.0,latent_ceiling,500,500,1.0,10,0.02,0.010899183596210813,0.036420183246879345,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B2_training_state,independent_null,0.3,0.0,observable_oracle,500,500,1.0,13,0.026,0.015256383923327248,0.04397149083422428,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B2_training_state,independent_null,0.3,0.0,learned_raw_d2,500,500,1.0,56,0.112,0.08726280019410226,0.1426536880040623,3,0.006,0.0020425962719602363,0.01749025210405338
image_like,48,B2_training_state,independent_null,0.3,0.0,learned_rank_d2,500,500,1.0,57,0.114,0.08903690099400285,0.1448490898423155,4,0.008,0.00311531518006224,0.020387035834105168
image_like,48,B2_training_state,independent_null,0.8,0.0,latent_ceiling,500,500,1.0,8,0.016,0.008129253033388314,0.03125110853339426,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B2_training_state,independent_null,0.8,0.0,observable_oracle,500,500,1.0,7,0.014,0.00679778979084349,0.02861306913778529,0,0.0,4.336808689942018e-19,0.007624340461552241
image_like,48,B2_training_state,independent_null,0.8,0.0,learned_raw_d2,500,500,1.0,45,0.09,0.0679425478891394,0.11830941128933344,4,0.008,0.00311531518006224,0.020387035834105168
