structure,repetition,independence_units,residual_r,residual_p,rejected_05
heteroskedastic,204,200,0.059329483237080934,0.414,False
heteroskedastic,205,200,-0.04031427297467957,0.554,False
heteroskedastic,206,200,-0.05442736068401711,0.457,False
heteroskedastic,207,200,-0.014983135815747256,0.818,False
heteroskedastic,208,200,0.008245706142653568,0.919,False
heteroskedastic,209,200,-0.12444840787835867,0.084,False
heteroskedastic,210,200,-0.039121757385263675,0.583,False
heteroskedastic,211,200,-0.026029439780154175,0.718,False
heteroskedastic,212,200,0.008227718034537172,0.907,False
heteroskedastic,213,200,0.06518865416210395,0.358,False
heteroskedastic,214,200,-0.06967376797186718,0.345,False
heteroskedastic,215,200,0.03252907542529121,0.651,False
heteroskedastic,216,200,-0.040207020253141754,0.588,False
heteroskedastic,217,200,0.04221783710931744,0.539,False
heteroskedastic,218,200,0.053398375008156466,0.477,False
heteroskedastic,219,200,-0.057382434560864025,0.392,False
heteroskedastic,220,200,-0.07555466719968551,0.29,False
heteroskedastic,221,200,-0.025638660195507246,0.718,False
heteroskedastic,222,200,0.07308482712067803,0.329,False
heteroskedastic,223,200,0.025565898734682194,0.735,False
heteroskedastic,224,200,0.02449561239030976,0.745,False
heteroskedastic,225,200,0.05872724020372431,0.448,False
heteroskedastic,226,200,-0.06655743889501665,0.377,False
heteroskedastic,227,200,-0.022416560414010352,0.742,False
heteroskedastic,228,200,0.004371109277731944,0.952,False
heteroskedastic,229,200,-0.06208212189543889,0.388,False
heteroskedastic,230,200,-0.05294684352615821,0.455,False
heteroskedastic,231,200,0.04189906318873136,0.555,False
heteroskedastic,232,200,-0.1143630306203436,0.111,False
heteroskedastic,233,200,0.12898157127549661,0.072,False
heteroskedastic,234,200,0.04526293249411459,0.525,False
heteroskedastic,235,200,-0.017662941573539342,0.802,False
heteroskedastic,236,200,0.03759993999849997,0.609,False
heteroskedastic,237,200,0.08327008175204383,0.227,False
heteroskedastic,238,200,0.12076801920048003,0.097,False
heteroskedastic,239,200,-0.06649966249156229,0.356,False
heteroskedastic,240,200,-0.11086177154428863,0.14,False
heteroskedastic,241,200,0.0984684617115428,0.196,False
heteroskedastic,242,200,-0.06648016200405012,0.346,False
heteroskedastic,243,200,0.21139878496962428,0.002,True
heteroskedastic,244,200,-0.0487399867771679,0.483,False
heteroskedastic,245,200,0.052474311857796455,0.474,False
heteroskedastic,246,200,0.03944948623715594,0.579,False
heteroskedastic,247,200,0.00760819020475512,0.91,False
heteroskedastic,248,200,-0.04824797429235106,0.492,False
heteroskedastic,249,200,0.06942481372330246,0.313,False
unequal_blocks,0,200,0.1217385434635866,0.112,False
unequal_blocks,1,200,0.24418969631356113,0.002,True
unequal_blocks,2,200,0.018547977610428687,0.802,False
unequal_blocks,3,200,0.028310207755193884,0.711,False
unequal_blocks,4,200,0.017413935348383713,0.793,False
unequal_blocks,5,200,0.21479036975924398,0.006,True
unequal_blocks,6,200,0.038520227450774276,0.587,False
unequal_blocks,7,200,0.008421210530263257,0.92,False
unequal_blocks,8,200,0.005334135353684975,0.946,False
unequal_blocks,9,200,-0.04901522538063452,0.502,False
unequal_blocks,10,200,-0.056297928559941174,0.433,False
